RUSHA,0.37,55.51,0.48,5.31,-11,0.35,0.44,-11/63,buy,40.99-65.15,-4.97,15.0
BRSP,0.38,5.83,2.74,5.17,-13,0.02,0.1,-13/63,hold,5.07-7.71,-2.55,24.0
CWAN,0.38,27.86,4.52,5.58,-10,0.01,0.09,-10/63,buy,15.62-35.71,-10.91,22.0
AZZ,0.38,85.22,1.47,2.56,-12,0.25,0.19,-12/63,buy,55.78-97.98,-2.86,13.0
CARG,0.39,35.82,7.6,10.49,2,-0.74,-3.65,2/62,buy,21.18-39.1,1.84,8.0
USCB,0.39,17.79,3.5,10.59,-12,0.12,0.47,-12/63,strongBuy,10.25-21.86,-11.86,19.0
ALGM,0.4,23.7,16.09,7.18,-7,-0.26,-8.04,-7/62,buy,18.59-33.26,15.02,28.999999999999996
TRP,0.4,47.49,2.56,2.68,-11,0.1,0.1,-11/63,hold,34.95-50.37,-3.62,6.0
SDGR,0.4,20.87,19.69,10.73,-6,-0.09,-0.22,-6/63,buy,16.67-33.63,8.15,38.0
LII,0.41,612.71,7.09,1.95,-14,2.52,0.5,-14/62,hold,412.09-682.5,-2.06,10.0
CG,0.41,51.83,3.68,5.75,-14,0.08,0.09,-14/62,hold,36.65-55.11,1.16,6.0
PRSO,0.41,1.39,8.52,6.97,-10,-0.48,-1.13,-10/63,buy,0.73-7.02,38.85,80.0
ODC,0.41,87.55,3.69,14.58,-6,-0.18,-0.4,-6/63,,58.95-93.0,21.39,6.0
CPS,0.42,13.63,5.71,3.21,-13,0.92,0.82,-13/63,buy,11.24-19.52,-3.01,30.0
ASLE,0.43,6.23,11.28,14.22,0,-0.16,-1.77,0/63,hold,4.53-11.64,0.64,46.0
SEER,0.44,2.47,12.17,11.4,-3,-0.03,-0.11,-3/63,hold,1.51-2.625,7.29,6.0
MMI,0.47,37.73,5.02,1.64,-11,0.06,0.33,-11/63,sell,29.93-42.8,-6.36,12.0
EME,0.48,473.65,8.99,4.1,-12,7.31,2.03,-12/62,buy,210.38-532.38,-8.9,11.0
CCSI,0.48,24.63,5.43,6.18,-17,0.15,0.12,-17/63,buy,11.62-27.79,3.69,11.0
MXCT,0.49,4.39,0.63,10.7,-22,0.05,0.41,-22/63,buy,3.165-5.545,20.5,21.0
GBCI,0.49,50.35,2.06,5.87,-9,0.11,0.25,-9/62,hold,34.35-60.67,-10.9,17.0
TRN,0.49,35.94,6.49,3.75,-13,0.38,1.1,-13/63,hold,23.4-39.0,-3.09,8.0
MSCI,0.51,601.48,4.38,1.63,-14,0.39,0.11,-14/62,buy,439.95-642.45,3.24,6.0
SGHC,0.52,6.2,3.6,24.64,-2,-0.15,-1.69,-2/63,buy,2.63-7.12,4.35,13.0
STEL,0.53,28.05,1.48,6.36,-11,0.22,0.47,-11/63,hold,21.27-32.36,-4.27,13.0
ETR,0.53,76.68,4.25,8.56,5,-1.4,-1.78,5/62,buy,48.075-79.035,1.73,3.0
OBDE,0.53,14.71,4.04,0.75,8,-0.12,-0.3,8/62,buy,13.6-16.8,0.07,12.0
B,0.53,47.18,0.64,2.03,9,-0.33,-0.83,9/63,hold,29.69-47.4,0.93,0.0
ALSN,0.53,109.48,4.68,5.36,-12,0.49,0.24,-12/63,hold,55.81-122.53,-5.23,11.0
EQH,0.54,48.55,4.34,6.73,-15,0.03,0.02,-15/63,hold,31.76-50.51,3.75,4.0
ZIM,0.55,22.49,1.4,11.25,-4,3.42,1.01,-4/63,strongSell,9.08-30.15,-20.1,25.0
MTZ,0.56,146.69,3.02,7.59,-15,0.49,0.43,-15/63,buy,60.96-150.12,4.0,2.0
CPSS,0.58,10.98,7.56,8.17,3,0,0,3/63,strongBuy,7.03-12.04,3.55,9.0
WTTR,0.58,13.8,8.19,11.09,-17,0.17,1.39,-17/63,buy,6.99-15.14,-2.9,9.0
NPO,0.58,170.9,3.59,4.68,-13,0.1,0.06,-13/63,buy,136.68-197.94,-1.85,14.000000000000002
CBZ,0.58,82.22,7.69,11.62,1,-0.1,-0.16,1/63,buy,60.64-86.36,5.27,5.0
GIL,0.59,46.91,1.9,0.08,-9,0.02,0.02,-9/63,buy,30.68-50.6,-4.48,7.000000000000001
MMSI,0.59,95.89,0.63,0.86,-7,0.25,0.38,-7/62,strongBuy,70.7-108.08,-8.54,11.0
KIM,0.6,23.17,4.85,1.17,-9,0.01,0.08,-9/63,hold,17.57-25.83,-7.22,10.0
GS,0.6,580.13,1.84,8.5,-13,9.2,1.14,-13/62,buy,372.07-612.73,-0.31,5.0
ALTI,0.61,4.4,13.63,12.19,-9,0.02,-3.05,-9/63,buy,3.47-7.61,6.82,42.0
OFIX,0.62,17.35,1.86,6.81,-9,0.46,2.72,-9/63,hold,12.08-20.73,-8.76,16.0
FPAY,0.62,1.63,7.81,16.58,-11,-0.04,0.33,-11/63,strongBuy,0.97-2.19,-6.13,26.0
PCG,0.62,20.4,2.97,1.95,-10,0.06,0.18,-10/63,buy,15.94-21.72,-3.3,6.0
CRWD,0.62,359.02,7.2,12.02,-4,0.14,-4.01,-4/62,buy,200.81-398.327,2.47,10.0
NVDA,0.62,144.47,10.28,7.87,-15,0.1,0.14,-15/63,buy,49.479-152.89,-0.98,6.0
BFC,0.63,97.8,1.4,6.65,-10,0.23,0.15,-10/63,hold,74.9-110.49,-4.6,11.0
ROST,0.63,154.25,2.79,5.0,-16,0.57,0.41,-16/62,buy,127.53-163.6,9.68,6.0
EVRG,0.63,61.55,1.93,1.07,-9,0.09,0.05,-9/63,hold,48.04-65.47,-4.58,6.0
WDAY,0.65,252.84,5.02,2.73,-12,0.23,0.14,-12/63,buy,199.81-311.28,-2.61,19.0
NSTS,0.66,12.0,0.81,7.39,6,0,0,6/63,,9.35-12.0,6.75,0.0
NCNO,0.66,34.07,7.72,5.61,-6,0.06,0.41,-6/63,strongBuy,28.09-43.2,-17.64,21.0
SPXX,0.66,17.58,4.4,3.6,6,0,0,6/63,,14.8-18.0,3.97,2.0
PFBC,0.67,86.26,3.48,4.89,-9,0.18,0.08,-9/63,hold,66.88-99.78,-7.91,14.000000000000002
COHR,0.68,106.24,6.93,7.15,-15,0.18,0.58,-15/62,buy,40.87-113.6,2.69,6.0
RMBL,0.68,5.3,8.1,7.05,-8,0.04,0.5,-8/63,buy,3.125-8.305,-16.98,36.0
NWSA,0.7,27.55,0.52,2.73,-8,0.07,0.46,-8/63,buy,22.65-30.04,-5.81,8.0
BE,0.7,24.32,4.98,48.76,-10,-0.1,-1.44,-10/63,hold,8.412-28.7,-1.97,15.0
PANW,0.71,183.25,11.51,3.88,-12,0.09,0.13,-12/63,buy,130.045-207.24,-7.2,12.0
KTB,0.71,86.48,2.56,4.88,-11,0.66,0.7,-11/62,buy,52.95-94.815,-1.25,9.0
CTRA,0.72,26.24,2.52,3.51,-11,0.04,0.06,-11/62,buy,22.3-28.9,-2.25,9.0
BSIG,0.72,25.84,2.59,4.77,-4,0.15,0.32,-4/63,hold,18.31-31.52,-16.8,18.0
LLYVA,0.74,66.05,3.94,13.83,6,0,0,6/63,buy,32.545-72.88,-2.06,9.0
WWW,0.74,22.41,1.61,14.62,-16,0.11,0.72,-16/63,buy,7.87-24.64,1.56,9.0
RBCAA,0.75,69.07,4.85,5.35,-9,0.26,0.22,-9/62,buy,46.55-80.68,-8.35,14.000000000000002
QTRX,0.75,12.08,1.99,6.23,-13,0.02,0.11,-13/62,strongBuy,9.87-29.7,8.77,59.0
FSK,0.76,22.0,2.93,4.75,8,-0.43,-0.6,8/62,hold,18.31-22.39,2.32,2.0
HG,0.76,18.53,1.58,3.07,-10,1.98,3.06,-10/62,strongBuy,12.44-20.71,-0.49,11.0
THG,0.76,153.2,6.52,3.02,-10,1.43,0.48,-10/62,strongBuy,119.66-166.13,-5.94,8.0
ENVA,0.77,99.54,1.99,9.07,-12,0.28,0.13,-12/63,buy,53.17-108.15,-0.33,8.0
CACC,0.77,467.87,2.2,3.26,-12,1.12,0.13,-12/63,hold,409.22-616.66,4.34,24.0
MGNI,0.78,17.13,11.7,17.52,-2,0.0,-0.04,-2/63,buy,8.38-18.38,6.42,7.000000000000001
CPAI,0.78,35.07,2.04,3.46,-10,1,1,-10/62,,26.198-36.74,-0.86,5.0
TSBK,0.78,29.98,8.86,2.75,-10,0.02,0.09,-10/63,,23.93-33.98,-8.01,12.0
SSNC,0.79,76.05,5.56,1.9,-13,0.1,0.09,-13/63,strongBuy,59.18-77.69,3.76,2.0
RIOT,0.79,12.34,18.72,29.35,-3,-0.66,-33.4,-3/63,buy,6.355-18.36,1.54,33.0
BA,0.8,169.9,7.65,4.81,1,-4.82,-1.03,1/62,buy,137.03-233.85,14.02,27.0
CBNA,0.81,24.75,5.0,9.49,5,0,0,5/62,strongBuy,20.1-27.56,3.43,10.0
MP,0.81,18.2,3.29,3.17,-10,0.01,0.39,-10/62,buy,10.02-24.01,-0.16,24.0
CTDD,0.82,17.71,2.42,5.57,-10,1,1,-10/63,,8.0-19.1,-2.19,7.000000000000001
AWI,0.82,142.08,1.15,2.94,-6,0.12,0.07,-6/63,hold,96.69-164.4,-8.68,14.000000000000002
OBK,0.82,33.39,1.72,4.28,-10,0.6,0.96,-10/62,buy,27.69-37.56,-1.38,11.0
DATS,0.83,1.95,31.23,32.69,-11,0,0,-11/63,,1.01-4.13,-2.05,53.0
SEZL,0.83,278.69,7.99,41.95,-9,3.95,5.02,-9/62,buy,16.23-477.525,-39.98,42.0
OKE,0.83,102.9,2.96,4.67,-7,0.07,0.06,-7/63,hold,67.05-118.07,-9.97,13.0
SOPA,0.83,1.05,6.7,8.5,-16,0.2,0.32,-16/63,buy,0.727-4.05,11.47,74.0
ETV,0.84,14.24,2.09,2.48,10,0,0,10/63,,11.82-14.63,0.62,3.0
ARIS,0.84,24.69,4.68,19.7,-16,0.09,0.34,-16/63,buy,7.74-27.94,-6.38,12.0
SKT,0.85,34.41,4.01,1.97,-8,0.02,0.1,-8/63,hold,25.67-37.57,-5.87,8.0
HPE,0.85,21.82,7.06,3.13,-14,0.21,0.17,-14/62,hold,14.465-24.24,2.93,10.0
PKG,0.86,225.88,2.31,3.22,-7,0.2,0.08,-7/63,hold,159.57-250.82,-7.47,10.0
CW,0.86,349.42,6.66,2.3,-10,0.66,0.27,-10/63,buy,212.05-393.4,-3.44,11.0
MCY,0.87,65.74,5.03,2.9,-6,6.84,16.68,-6/62,strongBuy,37.08-80.72,-12.15,19.0
RBA,0.89,92.22,2.46,7.1,-10,0.33,0.56,-10/62,strongBuy,60.84-99.79,-1.65,8.0
CFR,0.89,134.4,1.85,8.96,-10,0.21,0.1,-10/63,hold,94.09-147.64,-2.52,9.0
NI,0.89,36.39,2.42,3.46,-9,0.21,1.27,-9/62,buy,24.8-38.56,-2.5,6.0
GM,0.9,51.77,5.2,7.03,-10,0.93,0.37,-10/63,buy,34.32-61.24,-5.75,15.0
ELDN,0.92,4.83,3.53,34.03,-8,-0.75,-2.31,-8/63,buy,1.52-5.54,20.29,13.0
LGTY,0.92,11.04,2.83,3.38,-10,0.06,0.83,-10/63,buy,8.41-12.3,-0.36,10.0
FIX,0.93,448.55,9.74,5.92,-11,2.59,1.04,-11/62,buy,194.3-510.79,-6.18,12.0
TRMB,0.93,70.57,3.49,7.03,-12,0.12,0.2,-12/63,buy,48.6-76.97,0.13,8.0
ABNB,0.93,135.71,9.01,2.68,-12,0.2,1.37,-12/62,hold,110.38-170.1,0.34,20.0
WLKP,0.93,22.96,1.34,1.5,-2,-0.0,0.01,-2/62,strongBuy,21.19-24.34,1.09,6.0
LOGC,0.95,7.29,7.49,10.85,4,-0.47,-9.85,4/63,hold,4.01-8.24,5.35,12.0
SNEX,0.95,102.71,1.43,10.65,-11,0.37,0.19,-11/63,buy,61.68-106.77,-0.03,4.0
MAC,0.95,20.54,10.82,7.23,4,-0.54,-5.11,4/63,hold,12.99-22.27,5.21,8.0
BNTC,0.96,12.1,2.48,15.33,-17,0.07,0.13,-17/63,buy,2.69-13.29,11.9,9.0
NL,0.96,7.74,13.28,3.99,-13,0.54,2.44,-13/63,,5.0-9.42,-2.45,18.0
TEVA,0.97,21.24,4.9,12.18,-1,-0.75,-150.13,-1/62,buy,10.83-22.8,19.82,7.000000000000001
PFGC,0.97,84.4,1.41,3.7,-9,0.02,0.01,-9/63,buy,61.6-92.44,0.46,9.0
FDSB,0.98,12.62,3.24,9.88,9,0,0,9/63,,9.85-13.4,1.11,6.0
ISRG,1.0,535.29,4.7,6.7,-10,1.29,0.96,-10/62,buy,324.12-556.23,-1.22,4.0
GPRK,1.01,10.54,11.08,12.27,-5,-0.66,-0.96,-5/62,buy,7.24-11.72,21.25,10.0
GSBC,1.02,59.34,4.86,4.58,-9,2.22,1.83,-9/62,hold,48.19-68.02,-4.13,13.0
GRPN,1.03,12.06,17.4,15.93,-11,-0.01,-1.14,-11/63,buy,7.75-19.56,29.52,38.0
UCB,1.03,31.85,0.89,7.25,-9,0.01,0.01,-9/62,hold,24.04-35.38,-2.01,10.0
LTRX,1.04,4.23,7.73,7.92,-5,-0.04,-0.35,-5/63,buy,2.49-6.95,31.44,39.0
ONTF,1.04,6.59,4.61,4.2,-5,-0.01,36.42,-5/62,hold,5.37-8.345,5.16,21.0
MRAM,1.05,6.47,7.04,6.16,-14,0.21,18.77,-14/63,strongBuy,4.89-9.39,6.65,31.0
SNA,1.05,336.07,0.27,8.1,-6,0.26,0.05,-6/63,hold,252.98-373.9,-6.47,10.0
MDST,1.06,27.49,2.75,3.01,-9,1,1,-9/63,,24.03-28.39,-0.14,3.0
IBTA,1.06,67.63,4.37,5.24,-12,0.25,0.37,-12/63,buy,41.87-110.95,6.2,39.0
BBDC,1.07,9.7,3.09,0.7,-8,0.09,0.31,-8/63,buy,8.67-10.38,-1.17,7.000000000000001
PRMB,1.07,31.07,8.11,12.31,3,0,0,3/63,strongBuy,14.06-32.25,8.88,4.0
DVAX,1.07,12.94,4.44,9.84,6,-0.05,-2.34,6/62,strongBuy,9.74-14.71,5.95,12.0
LLYVK,1.07,68.04,3.95,13.72,8,0,0,8/63,buy,33.5-73.89,-1.22,8.0
HCI,1.08,110.25,7.23,8.13,-12,3.63,0.99,-12/62,buy,81.35-126.5,2.04,13.0
RM,1.08,33.9,4.23,4.86,-8,0.0,0.23,-8/63,hold,20.5-35.24,12.51,4.0
ESE,1.09,133.15,5.16,4.36,-6,0.02,0.08,-6/62,buy,96.69-154.0,-10.39,14.000000000000002
PATH,1.1,13.28,3.58,4.12,-10,0.05,0.7,-10/63,hold,10.37-27.87,3.09,52.0
HRMY,1.11,34.78,10.78,2.33,-14,1.08,7.8,-14/63,buy,28.14-41.61,5.72,16.0
BKU,1.11,38.74,4.37,5.58,-8,0.37,0.57,-8/62,hold,24.34-44.45,-5.83,13.0
ROIC,1.11,17.38,1.72,5.98,11,-0.03,-0.45,11/63,hold,11.87-17.52,0.92,1.0
TILE,1.12,24.24,2.34,16.69,-10,0.26,0.81,-10/63,strongBuy,11.48-27.34,-5.07,11.0
KRT,1.13,30.24,7.4,8.82,6,-0.12,-0.22,6/63,buy,22.511-33.142,5.59,9.0
HWM,1.13,112.76,9.01,5.58,-10,0.13,0.2,-10/63,buy,52.73-120.71,-4.74,7.000000000000001
BRX,1.15,27.59,2.66,1.23,-5,0.03,0.1,-5/63,buy,20.8-30.67,-6.27,10.0
GOLF,1.15,71.91,5.21,7.49,-13,0.08,0.1,-13/63,hold,58.54-76.59,4.18,6.0
TRTX,1.16,8.64,3.63,2.16,-8,0.11,0.77,-8/62,strongBuy,5.12-9.66,-1.16,11.0
BK,1.16,76.93,1.52,3.7,-7,0.18,0.13,-7/63,buy,52.09-82.72,-1.22,7.000000000000001
SAM,1.16,289.72,8.45,3.59,-1,-0.6,412.67,-1/62,hold,254.4-371.65,-6.68,22.0
CBFV,1.17,28.35,0.52,0.86,-5,0.05,0.08,-5/63,hold,20.75-33.72,-4.02,16.0
GTLB,1.17,59.76,2.04,9.64,-7,0.12,0.9,-7/63,buy,40.72-78.53,-4.0,24.0
H,1.18,156.68,4.16,1.52,-9,0.52,0.5,-9/63,hold,124.4-168.2,1.18,7.000000000000001
JNVR,1.18,5.97,21.65,27.18,-14,0,0,-14/63,,3.368-11.84,33.94,50.0
BLK,1.18,1020.83,2.2,3.94,-8,1.55,0.15,-8/63,buy,745.55-1082.45,0.12,6.0
SWI,1.19,14.15,2.29,5.25,-12,0.05,0.24,-12/63,hold,10.14-14.94,8.27,5.0
AVBP,1.19,27.52,12.28,1.74,-12,0.81,0.76,-12/62,buy,14.35-36.37,0.4,24.0
APH,1.19,70.1,0.41,6.11,-7,0.08,0.18,-7/63,buy,47.375-75.78,-0.91,7.000000000000001
TJX,1.19,120.73,2.08,2.62,-8,0.08,0.08,-8/63,buy,91.59-128.0,0.82,6.0
VOTE,1.2,69.59,2.98,2.08,-8,1,1,-8/63,,54.76-71.63,0.71,3.0
CDP,1.2,30.98,3.28,0.58,-8,0.74,2.46,-8/63,buy,22.2-34.22,1.88,9.0
FINW,1.21,15.94,0.8,0.23,-2,0.09,0.49,-2/63,strongBuy,8.72-20.5,-10.82,22.0
TWFG,1.21,29.7,7.65,5.74,-6,0.07,10.22,-6/62,strongBuy,21.31-36.5,-10.03,19.0
TCMD,1.21,17.53,6.23,12.81,-4,0.18,-1.06,-4/62,buy,11.12-21.1,11.24,17.0
AKBA,1.21,1.92,16.22,19.95,-3,-0.04,-0.8,-3/63,strongBuy,0.8-2.48,6.77,23.0
SSBI,1.21,7.69,8.0,9.19,-12,0.08,0.72,-12/62,,5.68-12.35,3.9,38.0
FTDR,1.21,54.89,1.44,7.31,-7,0.6,0.59,-7/63,buy,29.41-60.42,-2.61,9.0
FHB,1.22,25.9,4.94,6.6,-8,0.1,0.23,-8/63,hold,19.48-28.8,-4.21,10.0
VIRT,1.23,35.78,3.26,6.44,-8,1.03,2.55,-8/62,hold,16.02-38.45,-3.38,7.000000000000001
FTNT,1.23,97.47,5.89,11.49,-14,0.27,0.62,-14/63,hold,54.57-100.59,5.15,3.0
EA,1.24,146.29,3.32,1.39,-2,0.38,0.43,-2/63,hold,124.92-168.5,-13.96,13.0
BCRX,1.25,7.7,6.02,2.47,-11,0.11,0.81,-11/63,strongBuy,4.03-8.88,5.19,13.0
FDS,1.25,475.06,1.59,2.88,-7,0.17,0.02,-7/62,hold,391.84-499.87,0.13,5.0
HURN,1.25,124.66,0.97,8.0,-10,0.29,0.19,-10/63,buy,84.26-131.06,3.29,5.0
BSX,1.25,90.69,1.07,3.57,-7,0.08,0.14,-7/63,buy,57.77-91.93,0.57,1.0
CODI,1.25,22.9,0.71,3.5,-7,0.14,0.25,-7/63,buy,19.76-25.07,-0.26,9.0
ECPG,1.26,47.54,2.1,2.62,-7,0.08,0.09,-7/63,buy,39.64-54.55,-0.13,13.0
RWTN,1.26,25.39,0.23,0.07,-6,1,1,-6/62,,24.45-27.11,1.03,6.0
FLUT,1.26,256.76,5.29,4.98,-9,1.7,1.88,-9/62,buy,158.427-284.79,-2.57,10.0
DFS,1.26,176.06,2.57,11.17,-11,2.57,0.77,-11/62,hold,96.46-188.26,1.87,6.0
WWD,1.26,174.66,6.45,2.97,-10,0.99,0.74,-10/62,hold,131.69-201.64,1.43,13.0
LFST,1.27,7.84,4.03,7.01,-12,0.06,5.13,-12/63,hold,4.64-9.2,7.91,15.0
TS,1.28,37.76,10.99,7.62,6,-0.26,-0.22,6/63,strongBuy,27.24-40.73,1.99,7.000000000000001
ROAD,1.28,91.58,7.08,15.54,-13,0.04,0.09,-13/63,buy,39.79-103.69,0.29,12.0
CIVB,1.29,20.8,1.73,8.77,-6,0.2,0.52,-6/62,buy,13.6-23.7,-7.5,12.0
CRAI,1.29,186.57,12.67,3.64,-10,0.52,0.34,-10/63,strongBuy,98.05-210.7,-3.24,11.0
QUIK,1.29,11.82,7.76,21.98,-13,-0.11,-11.8,-13/62,buy,6.75-20.75,40.1,43.0
STRA,1.29,92.56,3.2,2.8,-7,0.5,0.56,-7/63,strongBuy,85.11-123.62,-2.57,25.0
CPRX,1.29,21.31,6.31,3.64,-9,0.19,0.44,-9/63,buy,13.12-24.27,0.75,12.0
WMG,1.29,31.02,7.54,0.12,-5,0.1,0.36,-5/63,buy,27.06-38.05,-8.54,18.0
HCKT,1.3,30.69,1.98,10.65,-10,0.13,0.38,-10/62,strongBuy,20.23-32.83,0.46,7.000000000000001
STVN,1.3,23.68,4.54,12.46,0,-0.02,-0.13,0/63,buy,16.56-34.73,22.85,32.0
GL,1.31,111.51,4.77,2.56,-9,0.49,0.16,-9/63,hold,38.95-132.0,2.47,16.0
PBI,1.31,7.33,2.19,3.65,-6,0.17,1.93,-6/63,hold,3.68-8.8,-2.46,17.0
DDOG,1.32,144.83,4.79,9.27,-13,0.47,7.14,-13/62,buy,98.8-170.08,6.48,15.0
WLTG,1.32,29.76,4.5,1.55,-7,1,1,-7/62,,23.064-30.93,-1.0,4.0
ORI,1.32,34.38,5.85,1.31,-7,0.11,0.18,-7/63,strongBuy,27.2-39.27,-2.93,12.0
IART,1.33,23.17,9.74,17.1,-14,0.03,0.06,-14/63,hold,16.81-45.42,1.04,49.0
CENT,1.33,38.35,3.1,8.59,3,0.12,-1.3,3/62,buy,32.17-47.48,2.56,19.0
K,1.34,81.21,0.74,0.71,-6,0.17,0.19,-6/63,hold,52.46-81.34,1.23,0.0
LB,1.34,70.0,19.63,24.07,-2,0,0,-2/62,buy,18.75-80.816,5.59,13.0
BSTZ,1.34,21.16,5.76,5.87,10,0,0,10/63,,16.405-22.28,2.74,5.0
GLW,1.34,47.5,4.72,3.07,-8,0.02,0.03,-8/63,buy,29.71-51.03,0.32,7.000000000000001
CRBG,1.34,30.81,5.6,2.34,-8,0.27,0.23,-8/63,buy,23.01-34.66,1.3,11.0
PWR,1.35,326.52,6.58,3.6,-8,0.03,0.01,-8/63,buy,187.27-350.19,-1.75,7.000000000000001
ALTO,1.35,1.75,15.54,10.4,-2,-0.24,-3.61,-2/62,strongBuy,1.18-2.72,20.57,36.0
DASH,1.35,174.96,13.49,9.59,6,-0.12,-2.58,6/63,buy,96.74-181.78,1.58,4.0
VYNE,1.36,3.46,7.46,32.79,-5,-0.05,-0.23,-5/63,buy,1.57-3.61,18.5,4.0
ACA,1.37,98.53,3.07,3.05,-4,0.14,0.17,-4/63,buy,72.75-113.43,-7.41,13.0
APO,1.38,169.06,12.47,12.08,5,-0.8,-0.47,5/62,buy,94.19-189.49,3.65,11.0
DOCS,1.38,55.22,4.13,14.84,-15,0.09,0.41,-15/63,hold,22.96-61.75,9.63,11.0
LPCN,1.38,5.06,14.09,7.45,-15,0.26,0.37,-15/63,buy,2.82-11.79,6.92,56.99999999999999
KRC,1.39,40.63,10.46,4.25,-12,0.1,0.27,-12/63,hold,30.71-43.78,5.95,7.000000000000001
MCS,1.39,21.22,10.87,14.9,-1,0.13,-7.03,-1/63,buy,9.56-23.16,-2.21,8.0
HST,1.41,17.45,3.35,0.21,-6,0.22,0.92,-6/62,buy,15.71-21.31,0.17,18.0
AORT,1.42,27.88,1.13,2.98,-7,0.15,12.62,-7/63,buy,16.48-30.45,2.55,8.0
OSBC,1.42,17.72,6.42,8.63,-8,0.07,0.14,-8/62,strongBuy,13.0-19.37,-3.72,9.0
RCMT,1.43,22.48,4.24,5.6,-9,0.06,0.12,-9/63,buy,17.11-32.15,3.78,30.0
ET,1.43,19.64,5.47,10.19,7,-0.04,-0.09,7/63,buy,13.6-20.02,6.92,2.0
PD,1.43,18.18,6.61,0.96,-6,0.13,0.81,-6/63,hold,16.46-26.7,-3.63,32.0
GPI,1.44,418.55,2.75,6.78,-10,0.48,0.05,-10/63,buy,255.73-440.32,4.12,5.0
CINF,1.44,142.1,1.38,3.65,-3,7.65,5.18,-3/62,hold,104.78-161.75,-6.7,12.0
WFCF,1.45,13.23,8.58,8.63,3,-0.02,-0.15,3/63,,9.76-13.95,14.81,5.0
OBDC,1.46,15.26,3.94,2.72,-1,0.0,0.02,-1/63,buy,13.98-16.91,3.67,10.0
ALRM,1.46,60.37,0.5,7.11,-7,0.22,0.45,-7/63,hold,51.865-77.291,0.28,22.0
MANU,1.47,16.89,3.59,1.62,-7,0.29,1.06,-7/63,hold,13.5-22.0,0.83,23.0
RCB,1.47,24.4,1.23,0.84,-5,1,1,-5/63,,23.78-24.84,-0.2,2.0
OKTA,1.49,80.76,3.74,6.4,-11,1.2,3.37,-11/62,hold,70.56-114.5,8.75,28.999999999999996
CSPI,1.49,17.65,24.68,20.24,-10,0,0,-10/63,,9.07-29.925,23.26,41.0
EWBC,1.5,95.49,5.53,7.85,-4,0.15,0.07,-4/63,buy,67.27-113.95,-10.48,16.0
CHWY,1.51,35.96,5.37,13.54,-12,0.81,30.6,-12/62,hold,14.685-39.1,3.73,8.0
MNSO,1.51,27.56,8.12,17.37,-9,-0.01,-0.01,-9/63,buy,12.51-27.71,35.78,1.0
JPM,1.51,243.28,4.26,7.36,-8,1.99,0.45,-8/63,strongBuy,164.3-254.31,1.03,4.0
CLMB,1.53,127.48,4.67,14.62,-8,1.05,1.55,-8/63,strongBuy,48.71-142.5,-5.26,11.0
NGVC,1.53,41.45,9.94,25.04,-3,0,0,-3/63,,14.31-47.57,16.31,13.0
MDU,1.53,18.16,3.9,9.94,-7,0.22,1.02,-7/63,buy,10.409972-20.39,-2.82,11.0
CCCS,1.53,11.55,1.26,4.34,-4,0.02,0.19,-4/63,buy,9.79-12.88,-4.07,10.0
EOS,1.54,24.04,4.53,5.82,11,0,0,11/63,hold,18.32-24.98,4.61,4.0
HXL,1.55,63.02,2.23,2.67,-8,0.05,0.09,-8/63,hold,57.5-77.09,7.08,18.0
IDN,1.55,2.9,12.8,17.65,-1,0.0,-0.58,-1/63,hold,1.66-4.46,16.55,35.0
ORC,1.56,7.93,11.3,2.26,-3,0.0,0.01,-3/63,hold,7.41-9.08,2.9,13.0
KGS,1.56,43.66,11.12,15.67,2,-0.35,-0.66,2/63,buy,20.45-44.2,10.44,1.0
AGO,1.56,90.29,3.72,4.61,-6,1.03,0.74,-6/63,strongBuy,72.57-96.6,-1.05,7.000000000000001
ALKT,1.57,37.53,10.63,8.3,-9,0.11,2.46,-9/62,buy,22.65-42.29,-0.59,11.0
WLFC,1.57,217.5,34.75,19.9,-7,-0.07,-0.33,-7/63,,45.32-235.43,11.15,8.0
PEBK,1.57,30.47,4.32,12.22,10,0,0,10/63,,23.74-33.31,1.77,9.0
ADEA,1.58,13.98,10.26,10.2,2,-0.08,-0.11,2/63,strongBuy,9.6801-14.75,17.93,5.0
ADN,1.6,5.37,11.61,77.44,-10,-6.76,-7.51,-10/63,,1.71-9.54,-28.68,44.0
AXP,1.6,303.08,3.91,5.41,-9,2.25,0.71,-9/62,hold,177.81-307.82,5.07,2.0
SLNG,1.6,6.46,6.65,19.44,0,0,0,0/63,buy,3.77-6.52,23.37,1.0
TGI,1.6,18.57,2.81,21.3,-9,0.16,5.76,-9/63,hold,11.01-19.71,-3.28,6.0
LAUR,1.6,18.34,8.8,7.76,-9,0.6,2.81,-9/63,strongBuy,12.45-19.98,-2.94,8.0
MKL,1.6,1713.08,1.75,3.42,-6,3.91,0.18,-6/63,hold,1342.66-1809.11,1.11,5.0
EWCZ,1.61,6.53,2.18,0.33,-9,0.09,1.39,-9/63,buy,4.8-16.07,12.56,59.0
BCS,1.61,13.3,1.13,5.19,-5,0.03,0.06,-5/63,hold,7.07-13.83,0.45,4.0
MA,1.61,521.36,3.27,2.45,-6,0.22,0.06,-6/63,buy,416.53-537.7,1.69,3.0
SBFG,1.62,20.91,9.95,3.19,-9,0.1,0.29,-9/63,buy,13.01-23.0,-0.38,9.0
AKR,1.63,24.02,6.12,2.69,-5,0.02,0.59,-5/63,hold,16.1-26.29,-3.05,9.0
