GRND,13.6,23.13,35.14,83.55,6,0.29,3.29,6/11,strongBuy,8.95-23.16,26.49,0.0,24.0,22.75,Buy time,1.92 million,Technology,Software - Application,0.318,18.8,22.26,0.81,1.04,0.2
SKWD,13.61,58.1,141.08,59.58,7,0.19,0.25,7/11,hold,33.42-58.315,14.92,0.0,64.0,60.25,Buy time,495.62 thousand,Financial Services,Insurance - Property & Casualty,1,52.84,63.84,0.91,0.91,0.3
SBAC,13.64,238.53,100.2,49.47,9,-0.84,-0.36,9/11,buy,185.44-252.64,7.86,6.0,280.0,266.62,Buy,1.10 million,Real Estate,REIT - Specialty,0.828,222.53,270.0,0.93,0.88,0.11
UVE,13.64,25.28,111.7,79.62,6,0.48,2.06,6/11,strongBuy,16.5-25.64,14.95,1.0,29.0,29.0,Buy time,235.29 thousand,Financial Services,Insurance - Property & Casualty,0.762,22.27,27.28,0.88,0.93,0.6
TBMC,13.64,11.7,89.99,14.59,10,1,1,10/11,,10.72-12.89,3.85,9.0,0.1,0.1,Buy time,18.55 thousand,Financial Services,Shell Companies,1,11.41,inf,0.98,0.0,2.5
BLIN,13.65,2.04,172.0,86.92,1,-0.01,1.0,1/11,strongBuy,0.76-2.8,28.92,27.0,4.62,4.34,Buy time,102.03 thousand,Technology,Software - Infrastructure,1.562,1.7,2.03,0.83,1.0,1.55
NAOV,13.71,3.88,-203.92,357.27,-5,26.4,0.6,-5/11,,1.92-16.25,15.98,76.0,0.1,0.1,Sell ALL,8.53 million,Healthcare,Medical Devices,1.843,5.3,86.6,1.37,0.04,2.5
HRB,13.72,62.85,95.2,55.52,8,-0.08,-0.04,8/11,strongBuy,47.51-68.45,15.9,8.0,70.0,66.17,Buy time,1.60 million,Consumer Cyclical,Personal Services,0.407,55.17,65.61,0.88,0.96,0.12
BCH,13.91,29.49,60.7,73.33,8,-0.01,-0.02,8/11,hold,22.06-30.83,10.69,4.0,32.0,29.43,Sell ALL,398.24 thousand,Financial Services,Banks - Regional,0.166,26.43,31.33,0.9,0.94,0.44
AQN,13.97,5.35,91.93,65.07,9,-0.04,-0.43,9/11,hold,4.19-6.79,4.94,21.0,6.25,5.78,Buy time,11.62 million,Utilities,Utilities - Diversified,0.628,5.0,6.0,0.93,0.89,0.12
CME,13.99,280.67,93.47,44.1,10,0.06,0.03,10/11,hold,190.7-282.1,5.42,1.0,305.0,287.68,- +Buy time -,2.75 million,Financial Services,Financial Data & Stock Exchanges,0.447,261.08,314.01,0.93,0.89,0.22
CAH,14.06,149.2,84.53,52.67,9,0.37,0.19,9/11,buy,93.17-149.4,11.77,0.0,173.0,161.84,Buy time,2.60 million,Healthcare,Medical Distribution,0.625,133.08,161.91,0.89,0.92,0.18
AGAE,14.09,1.4,180.44,101.85,3,0.07,0.57,3/11,,0.61-1.57,19.93,11.0,0.1,0.1,Buy time,102.32 thousand,Communication Services,Entertainment,1.314,1.11,2.33,0.79,0.6,2.5
BHST,14.12,6.63,219.25,57.2,4,-1.31,-10.59,4/11,strongBuy,0.001-7.38,7.27,10.0,18.0,16.33,Buy,23.07 thousand,Consumer Defensive,Packaged Foods,1.33,6.09,7.34,0.92,0.9,1.99
IVAC,14.27,3.99,59.56,101.65,7,-0.96,-4.68,7/7,hold,2.46-4.42,0.55,10.0,0.1,0.1,Buy time,352.10 thousand,Industrials,Specialty Industrial Machinery,0.625,3.8,4.54,0.95,0.88,2.5
TGTX,14.35,44.71,242.81,109.63,5,-0.06,-0.65,5/11,buy,15.16-46.48,5.01,4.0,55.0,49.0,Buy time,2.64 million,Healthcare,Biotechnology,2.136,38.63,47.42,0.86,0.94,0.23
ODV,14.49,1.62,175.77,39.62,8,1,1,8/11,,1.16-2.75,8.36,41.0,0.1,0.1,Buy time,826.02 thousand,Basic Materials,Gold,1.048,1.51,2.02,0.93,0.8,2.5
BJ,14.59,117.2,91.89,37.59,11,0.31,0.33,11/11,hold,73.93-121.1,6.13,3.0,135.0,124.98,Buy time,2.25 million,Consumer Defensive,Discount Stores,0.544,110.9,133.22,0.95,0.88,0.1
MCK,14.62,705.88,101.3,54.7,10,0.24,0.03,10/11,buy,464.42-728.32,5.96,3.0,805.0,757.32,Buy time,1.04 million,Healthcare,Medical Distribution,0.492,663.6,807.24,0.94,0.87,0.16
LIVE,14.65,11.68,76.43,96.09,3,-4.55,-3.17,3/11,,6.25-26.23,40.58,55.00000000000001,0.1,0.1,Buy time,2.77 thousand,Consumer Cyclical,Home Improvement Retail,0.85,8.53,10.3,0.73,1.13,2.5
FLGT,14.73,20.75,125.76,80.35,7,0.63,2.33,7/11,hold,14.57-25.11,18.7,17.0,24.0,22.0,Buy time,455.87 thousand,Healthcare,Diagnostics & Research,1.367,17.51,21.07,0.84,0.98,0.2
EQV,14.74,10.19,87.81,5.66,12,1,1,12/11,,9.88-10.25,1.28,1.0,0.1,0.1,Buy time,171.59 thousand,Financial Services,Shell Companies,1,10.08,15.25,0.99,0.67,2.5
HYAC,14.83,11.1,86.09,7.01,12,1,1,12/11,,10.46-11.2,1.76,1.0,0.1,0.1,- Buy time -,19.06 thousand,Financial Services,Shell Companies,1,10.94,32.9,0.99,0.34,2.5
BNTC,14.95,14.98,206.51,130.43,5,0.45,0.57,5/11,buy,5.742-16.9,-4.5,11.0,35.0,30.36,Buy time,44.26 thousand,Healthcare,Biotechnology,0.765,13.48,15.88,0.9,0.94,0.15
GRDN,14.96,25.35,131.43,59.72,9,0,0,9/11,buy,14.16-25.89,13.61,2.0,25.0,25.0,- +Buy time -,68.44 thousand,Healthcare,Medical Care Facilities,1,21.8,26.01,0.86,0.97,0.19
FSEA,14.99,11.03,53.93,25.79,12,1,1,12/11,,8.46-11.69,-1.54,6.0,0.1,0.1,Buy time,11.57 thousand,Financial Services,Banks - Regional,1,11.09,14.34,1.01,0.77,2.5
AIG,15.24,83.37,121.02,37.14,12,0.25,0.24,12/11,hold,69.0-88.07,-0.34,5.0,96.0,92.01,Buy time,5.62 million,Financial Services,Insurance - Diversified,0.645,81.81,97.22,0.98,0.86,0.19
PUK,15.45,21.8,167.91,95.92,7,1,1,7/11,buy,14.39-22.01,9.56,1.0,36.91,35.13,Buy time,1.28 million,Financial Services,Insurance - Life,1.234,19.55,23.57,0.9,0.92,0.11
TRVI,15.46,7.09,27.58,197.79,3,-0.01,-0.08,3/11,buy,2.3-7.39,3.92,4.0,29.0,24.42,Buy time,1.22 million,Healthcare,Biotechnology,0.411,5.82,6.88,0.82,1.03,0.34
AAM,15.48,10.31,87.0,3.81,13,1,1,13/11,,9.96-10.43,0.58,1.0,0.1,0.1,Buy time,90.24 thousand,Financial Services,Shell Companies,1,10.24,22.14,0.99,0.47,2.5
HCI,15.55,145.3,178.33,55.39,10,2.61,0.94,10/11,buy,83.65-151.88,6.24,4.0,165.0,161.62,- +Buy time -,120.30 thousand,Financial Services,Insurance - Property & Casualty,1.109,137.96,164.51,0.95,0.88,0.14
NEON,15.6,12.93,205.85,152.78,1,0,0,1/11,buy,1.9-15.0,35.34,14.000000000000002,16.5,16.5,Buy time,140.14 thousand,Technology,Electronic Components,2.009,9.27,11.55,0.72,1.12,0.4
AGFY,15.63,22.18,866.96,59.91,0,1,1,0/11,,2.71-84.44,15.11,74.0,0.1,0.1,- Buy time -,25.49 thousand,Industrials,Farm & Heavy Construction Machinery,10.133,19.97,26.85,0.9,0.83,1.24
AZO,15.8,3743.86,88.47,29.13,13,-1.75,-0.06,13/11,buy,2728.97-3916.81,4.07,4.0,4192.0,3991.79,- +Buy time -,144.51 thousand,Consumer Cyclical,Auto Parts,0.544,3620.38,4420.42,0.97,0.85,0.18
RGLD,15.81,175.38,105.1,64.39,10,0.3,0.22,10/11,buy,119.72-191.78,12.0,9.0,222.0,210.45,Sell ALL,523.19 thousand,Basic Materials,Gold,0.647,159.58,192.66,0.91,0.91,0.12
TXMD,15.87,1.43,170.46,134.53,3,-0.47,-7.43,3/11,,0.7-2.44,42.66,41.0,0.1,0.1,Buy time,63.61 thousand,Healthcare,Drug Manufacturers - Specialty & Generic,0.948,1.0,1.23,0.7,1.16,0.58
LOAR,15.94,93.03,109.87,62.7,8,0.0,0.02,8/11,buy,45.1-99.16,28.59,6.0,105.0,99.88,Buy time,600.06 thousand,Industrials,Aerospace & Defense,1,76.39,96.54,0.82,0.96,0.53
OR,16.06,23.08,155.49,55.32,10,0.02,0.1,10/11,strongBuy,15.12-24.18,13.43,5.0,26.010216,25.49,- +Buy time -,860.07 thousand,Basic Materials,Gold,0.977,20.64,24.61,0.89,0.94,0.19
NEPH,16.06,1.99,159.55,96.99,4,0.09,5.0,4/11,strongBuy,1.36-2.55,25.13,22.0,5.0,4.88,Buy time,10.35 thousand,Healthcare,Medical Instruments & Supplies,1.055,1.77,2.14,0.89,0.93,1.07
SLNO,16.29,74.99,38.25,157.97,3,-1.41,-2.17,3/11,buy,36.93-76.555,34.95,2.0,145.0,126.81,Buy time,926.03 thousand,Healthcare,Biotechnology,1,58.25,72.13,0.78,1.04,0.39
EA,16.34,149.75,122.74,49.14,12,0.25,0.28,12/11,hold,115.21-168.5,5.2,11.0,179.0,164.49,Buy time,3.74 million,Communication Services,Electronic Gaming & Multimedia,0.786,140.33,169.31,0.94,0.88,0.1
SWKH,16.53,13.5,41.59,110.72,6,-0.59,-0.8,6/11,strongBuy,11.99683-16.236134,29.02,17.0,21.0,21.0,Buy,28.59 thousand,Financial Services,Asset Management,0.222,10.45,14.73,0.77,0.92,1.03
LARK,16.57,30.65,87.97,76.89,10,1,1,10/11,,17.533333-31.04,15.14,1.0,0.1,0.1,Buy,24.23 thousand,Financial Services,Banks - Regional,0.28,26.91,32.55,0.88,0.94,1.45
HDB,16.6,73.52,106.06,58.39,11,0.57,1.17,11/11,buy,54.99-75.37,14.08,2.0,83.0,80.61,Buy,3.23 million,Financial Services,Banks - Regional,0.671,64.88,78.26,0.88,0.94,0.2
FRGE,16.63,14.26,350.68,122.02,0,-0.1,-0.08,0/11,buy,6.6-31.65,37.41,55.00000000000001,59.997,48.75,Buy time,66.92 thousand,Financial Services,Capital Markets,2.393,11.59,14.97,0.81,0.95,0.53
ADMA,16.64,23.61,147.95,117.21,7,0.01,0.06,7/11,buy,6.65-25.67,12.71,8.0,32.0,28.87,Buy time,3.80 million,Healthcare,Biotechnology,0.526,19.43,23.9,0.82,0.99,0.56
TSHA,17.13,2.61,106.86,197.18,1,0.03,0.36,1/11,buy,1.05-4.32,29.75,40.0,9.0,7.89,Buy time,2.59 million,Healthcare,Biotechnology,0.942,1.77,2.12,0.68,1.23,0.29
KALV,17.26,13.79,135.08,136.39,6,-0.05,-0.06,6/11,buy,7.3-15.5,12.26,11.0,39.0,32.67,Buy time,597.39 thousand,Healthcare,Biotechnology,0.39,11.72,14.1,0.85,0.98,0.16
COR,17.46,291.38,108.84,51.17,13,0.32,0.09,13/11,buy,214.77-296.65,8.78,2.0,335.0,316.24,- +Buy time -,2.06 million,Healthcare,Medical Distribution,0.544,268.54,326.42,0.92,0.89,0.08
YALA,17.66,7.15,50.79,197.99,4,1,1,4/11,buy,3.71-8.29,26.29,14.000000000000002,8.1,7.4,Sell ALL,1.01 million,Technology,Software - Application,0.957,5.37,7.0,0.75,1.02,0.55
CELH,17.72,34.74,247.09,146.97,6,0.03,-1.0,6/11,buy,21.1-98.85,8.19,65.0,58.0,50.16,Sell,10.05 million,Consumer Defensive,Beverages - Non-Alcoholic,1.567,31.21,38.26,0.9,0.91,0.17
ANIP,18.11,72.14,150.73,58.01,12,-2.11,-383.26,12/11,strongBuy,52.5-72.57,10.08,1.0,94.0,87.94,Buy time,383.88 thousand,Healthcare,Drug Manufacturers - Specialty & Generic,0.493,64.89,80.38,0.9,0.9,0.54
WRB,18.17,72.19,65.17,51.86,14,0.2,0.21,14/11,hold,51.173332-76.38,11.77,5.0,80.0,73.92,- +Buy time -,1.79 million,Financial Services,Insurance - Property & Casualty,0.411,65.68,79.57,0.91,0.91,0.1
DGICB,18.3,17.4,62.04,73.35,11,1,1,11/11,,10.75-18.5,17.45,6.0,0.1,0.1,Buy time,966,Financial Services,Insurance - Property & Casualty,1,15.46,20.76,0.89,0.84,2.5
AREC,18.78,0.88,-112.48,356.68,-7,-0.03,-0.3,-7/11,,0.38-1.68,48.17,47.0,4.0,4.0,mere Buy (some sold),2.54 million,Basic Materials,Coking Coal,0.973,0.68,0.92,0.77,0.96,2.5
HTZ,18.8,6.86,106.76,295.0,-2,-0.67,-1.08,-2/11,hold,2.47-9.39,46.83,27.0,4.45,3.9,Sell,11.59 million,Industrials,Rental & Leasing Services,2.375,4.91,6.58,0.72,1.04,0.38
MNST,18.89,59.55,147.9,77.34,13,-0.17,-0.41,13/11,hold,43.32-60.34,4.58,1.0,71.0,64.86,- +Buy time -,7.07 million,Consumer Defensive,Beverages - Non-Alcoholic,0.643,55.61,68.44,0.93,0.87,0.23
GLBZ,19.1,5.22,51.49,25.43,16,1,1,16/11,,3.37-6.99,3.83,25.0,0.1,0.1,Buy,3.03 thousand,Financial Services,Banks - Regional,0.405,5.07,7.09,0.97,0.74,2.5
HFFG,19.2,3.92,53.96,176.41,5,0,0,5/11,strongBuy,1.7-4.93,25.26,20.0,7.0,7.0,Buy,265.42 thousand,Consumer Defensive,Food Distribution,0.462,3.24,3.92,0.83,1.0,1.59
VRSN,19.47,282.44,138.29,77.4,13,0.0,-0.0,13/11,buy,167.53-284.4177,14.24,1.0,294.0,279.67,Buy time,993.07 thousand,Technology,Software - Infrastructure,0.872,245.5,295.97,0.87,0.95,0.09
TZUP,19.69,5.02,129.33,133.67,10,1,1,10/11,,2.02-7.89,27.63,36.0,0.1,0.1,Buy time,107.21 thousand,Communication Services,Advertising Agencies,1,4.1,4.91,0.82,1.02,0.19
BSGM,19.78,1.28,99.65,238.34,-2,0.16,0.89,-2/11,buy,0.201-2.57,49.22,50.0,2.5,2.5,Buy time,357.02 thousand,Healthcare,Medical Devices,0.795,0.82,1.05,0.64,1.22,2.5
OCFT,19.85,6.17,243.13,268.12,4,1,1,4/11,buy,0.865-6.9,-8.59,11.0,3.03,3.03,Buy time,88.44 thousand,Technology,Software - Application,1.954,5.74,7.29,0.93,0.85,1.46
TMC,19.95,3.04,119.82,204.28,3,0.01,0.2,3/11,strongBuy,0.721-3.8,38.39,20.0,6.25,6.1,Buy time,4.21 million,Basic Materials,Other Industrial Metals & Mining,1.455,2.11,2.82,0.69,1.08,0.49
TCRT,20.59,2.25,-90.28,374.77,-2,-11.75,-2.64,-2/11,,1.31-14.2,36.0,84.0,0.1,0.1,Sell ALL,609.23 thousand,Healthcare,Biotechnology,1,2.23,13.32,0.99,0.17,2.5
RLMD,20.7,0.35,-55.99,319.97,0,0.0,-0.01,0/11,hold,0.24-4.47,15.09,92.0,1.0,0.93,mere Buy (some sold),5.18 million,Healthcare,Biotechnology,0.409,0.38,0.81,1.09,0.43,2.5
YOSH,20.95,16.81,85.47,586.39,-8,1,1,-8/11,,2.705-22.5,-2.02,25.0,0.1,0.1,Buy time,181.85 thousand,Consumer Cyclical,Restaurants,0.762,15.34,20.92,0.91,0.8,0.39
MBRX,22.45,1.04,78.09,438.25,-2,-0.41,-0.17,-2/11,strongBuy,0.398-5.44,0.0,81.0,20.0,15.33,Buy time,1.08 million,Healthcare,Biotechnology,2.196,1.02,1.43,0.98,0.73,0.58
OPTN,22.5,9.42,21.55,179.16,7,1.61,1.96,7/11,hold,4.815-20.025,36.31,53.0,44.99998,31.5,Buy time,51.17 thousand,Healthcare,Drug Manufacturers - Specialty & Generic,1,7.42,9.84,0.79,0.96,1.4
MKFG,22.58,4.74,122.47,208.93,6,-0.03,-0.09,6/10,hold,1.572-6.57,42.41,28.000000000000004,5.0,5.0,Buy time,107.04 thousand,Technology,Computer Hardware,0.93,3.41,4.11,0.72,1.15,0.77
KDLY,24.01,2.2,120.64,460.66,-5,1,1,-5/11,,0.65-5.25,33.18,57.99999999999999,0.1,0.1,Buy time,22.94 million,Healthcare,Medical Care Facilities,1,2.16,45.43,0.98,0.05,2.5
YYAI,24.23,0.85,255.89,263.31,8,1,1,8/11,,0.35-20.0,12.45,96.0,0.1,0.1,Buy time,260.94 thousand,Consumer Cyclical,Leisure,0.984,0.72,0.89,0.85,0.96,0.54
GDC,24.24,2.59,265.91,339.59,3,1,1,3/11,,0.676-12.18,20.44,79.0,0.1,0.1,Buy time,74.83 thousand,Communication Services,Electronic Gaming & Multimedia,1.495,2.11,2.69,0.81,0.96,0.7
CMRX,26.13,8.51,74.91,330.06,10,0.01,0.01,10/9,hold,0.75-8.55,0.59,0.0,8.55,8.54,Sell ALL,1.63 million,Healthcare,Biotechnology,1,6.83,8.23,0.8,1.03,-0.0
ABVC,27.04,1.05,90.48,366.68,5,-0.1,-0.2,5/11,,0.4-1.4,37.44,25.0,0.1,0.1,- Buy time -,205.96 thousand,Healthcare,Biotechnology,0.326,0.79,0.96,0.75,1.09,0.7
RDUS,27.41,29.36,119.01,370.44,7,-0.99,-3.14,7/11,hold,10.57-29.47,1.68,0.0,0.1,0.1,Buy time,1.43 million,Basic Materials,Steel,1.064,23.21,30.39,0.79,0.97,2.5
OMEX,29.91,1.08,48.84,485.86,-2,1,1,-2/11,,0.27-5.572,61.02,81.0,0.1,0.1,Buy time,11.88 million,Basic Materials,Other Industrial Metals & Mining,1,0.6,3.16,0.56,0.34,2.5
NUTX,30.39,116.51,576.39,323.75,1,10.64,89.03,1/11,buy,4.16-152.51,55.58,24.0,190.0,168.33,Sell ALL,96.20 thousand,Healthcare,Medical Care Facilities,2.202,75.22,100.59,0.65,1.16,0.6
MASS,30.42,5.68,136.64,374.43,6,0.05,0.13,6/11,buy,1.81-7.48,25.94,24.0,6.0,5.75,Buy,11.85 million,Healthcare,Medical Devices,0.297,4.06,15.28,0.71,0.37,2.5
SURG,31.99,2.8,232.29,273.25,8,-1.15,-4.72,8/11,buy,1.049-4.38,55.28,36.0,8.75,7.81,Buy time,255.87 thousand,Communication Services,Telecom Services,1.127,1.86,2.51,0.66,1.12,1.28
GATE,38.33,36.05,6.87,541.74,4,1,1,4/11,,9.9-61.1126,71.04,41.0,0.1,0.1,Sell,7.83 thousand,Financial Services,Shell Companies,1,20.54,inf,0.57,0.0,2.5
TOI,38.73,2.86,240.96,539.29,2,0,0,2/11,,0.125-3.5,67.39,18.0,0.1,0.1,Sell ALL,1.11 million,Healthcare,Medical Care Facilities,0.238,1.47,1.72,0.51,1.66,2.43
UPXI,58.8,12.98,-93.47,1107.5,-2,-1.98,-0.99,-2/11,,1.901-22.57,81.04,43.0,0.1,0.1,Buy,1.31 million,Communication Services,Internet Content & Information,0.363,5.25,23.89,0.4,0.54,2.5
SXTC,136.03,2.32,148.16,3015.37,-6,1,1,-6/11,,0.3-5.698,-15.04,59.0,0.1,0.1,Buy,484.41 thousand,Healthcare,Drug Manufacturers - Specialty & Generic,1.035,2.62,5.62,1.13,0.41,2.5
PEBO,0.05,29.92,4.02,-27.08,0,0.04,0.05,0/11,hold,26.21-37.07,-0.37,19.0,35.0,33.67,- +Buy time -,156.42 thousand,Financial Services,Banks - Regional,0.63,30.67,36.73,1.03,0.81,0.12
BIT,0.06,14.2,87.79,-1.46,-1,1,1,-1/11,,12.5-15.5,-0.77,8.0,0.1,0.1,Buy time,182.57 thousand,Financial Services,Asset Management,1,14.27,17.0,1.0,0.84,0.07
GNL,0.07,7.54,85.6,32.3,-4,-0.15,-0.88,-4/11,hold,6.51-9.105,-2.59,17.0,10.0,9.42,Sell ALL,1.93 million,Real Estate,REIT - Diversified,1.162,7.56,9.01,1.0,0.84,0.13
SYY,0.11,70.49,38.87,2.82,-2,-0.05,-0.06,-2/11,hold,67.12-82.23,-2.0,14.000000000000002,88.0,83.84,Sell ALL,4.02 million,Consumer Defensive,Food Distribution,0.913,73.05,86.43,1.04,0.82,0.28
MCFT,0.14,16.99,57.35,-38.75,0,0.2,16.2,0/11,hold,14.385-23.0,-2.53,26.0,24.0,21.88,Buy time,92.38 thousand,Consumer Cyclical,Recreational Vehicles,1.346,17.79,20.81,1.05,0.82,0.1
GLTO,0.14,2.99,119.33,12.54,-3,-1.87,-0.69,-3/11,buy,2.01-18.5,-41.47,84.0,10.0,9.0,Buy time,251.56 thousand,Healthcare,Biotechnology,1.283,4.16,8.21,1.39,0.36,2.5
ACR,0.15,18.76,161.18,11.22,-1,-1.21,-2.65,-1/11,strongBuy,12.33-23.81,-25.44,21.0,22.0,22.0,Buy,39.49 thousand,Real Estate,REIT - Mortgage,1.561,20.52,24.54,1.09,0.76,0.07
WDI,0.22,14.14,101.15,-7.05,-1,1,1,-1/11,,12.445-15.84,-1.09,11.0,0.1,0.1,Buy time,206.01 thousand,,,1,14.32,17.5,1.01,0.81,0.37
FMNB,0.3,13.45,76.65,-1.86,-2,0.1,0.28,-2/11,hold,11.55-16.32,0.97,18.0,15.0,14.67,- +Buy time -,96.21 thousand,Financial Services,Banks - Regional,0.798,13.52,16.17,1.01,0.83,0.08
KMT,0.3,20.17,151.15,-20.72,-1,0.02,0.1,-1/11,hold,17.3-32.18,-7.59,37.0,24.0,22.66,Buy time,1.25 million,Industrials,Tools & Accessories,1.547,21.32,24.95,1.06,0.81,-0.02
CTLP,0.32,8.23,70.18,-43.5,-1,0.04,0.85,-1/11,buy,5.78-11.36,6.25,28.000000000000004,14.0,13.25,Buy time,513.32 thousand,Technology,Information Technology Services,1.456,8.73,10.43,1.06,0.79,0.07
ARI,0.32,9.5,126.03,27.89,-4,-0.79,-3.49,-4/11,hold,7.7-11.2,-2.13,15.0,11.0,10.4,Buy,1.43 million,Real Estate,REIT - Mortgage,1.476,9.48,11.42,1.0,0.83,0.23
STGW,0.35,5.7,159.48,-23.1,-2,0.01,0.03,-2/11,buy,4.75-8.18,-7.37,30.0,10.0,9.44,Buy time,683.48 thousand,Communication Services,Advertising Agencies,1.687,6.17,7.23,1.08,0.79,0.36
PMM,0.37,5.97,52.05,-7.78,0,1,1,0/11,,5.66-6.61,-2.96,10.0,0.1,0.1,Buy time,173.08 thousand,Financial Services,Asset Management,0.641,6.18,7.57,1.04,0.79,0.4
LNC,0.37,33.17,151.48,-21.44,-1,0.6,0.37,-1/11,hold,27.33-39.85,-10.07,17.0,46.0,41.45,Buy time,2.10 million,Financial Services,Insurance - Life,1.552,35.54,41.48,1.07,0.8,0.13
THAR,0.43,1.51,90.6,-50.51,-4,1,1,-4/11,,0.952-6.45,1.99,77.0,5.0,5.0,Buy time,385.90 thousand,Healthcare,Biotechnology,1.198,1.54,4.66,1.02,0.32,2.5
MFSG,0.44,23.46,52.11,-23.02,0,1,1,0/11,,19.47-26.36,1.53,11.0,0.1,0.1,Buy time,17.70 thousand,N/A,N/A,1,23.59,29.81,1.01,0.79,0.74
RL,0.44,232.95,126.37,-27.92,-2,0.41,0.12,-2/11,buy,155.96-289.33,3.95,19.0,342.0,307.09,- +Buy time -,1.22 million,Consumer Cyclical,Apparel Manufacturing,1.395,240.19,284.4,1.03,0.82,0.18
CCIF,0.44,6.68,83.9,-28.72,0,0.13,0.45,0/11,buy,5.95-8.8,-8.87,24.0,9.0,8.59,Buy time,218.39 thousand,Financial Services,Asset Management,1,7.21,8.55,1.08,0.78,0.34
EICB,0.45,24.87,9.54,0.62,-1,1,1,-1/11,,23.63-25.46,-0.2,2.0,0.1,0.1,Buy time,5.89 thousand,Financial Services,Asset Management,0.136,24.9,31.12,1.0,0.8,1.23
BEDU,0.46,1.6,-42.32,-7.58,1,1,1,1/11,,1.35-2.418,-21.25,34.0,0.1,0.1,Buy time,11.97 thousand,Consumer Defensive,Education & Training Services,0.315,1.72,2.76,1.08,0.58,2.5
SEPN,0.48,7.68,76.2,-83.01,-1,0,0,-1/11,buy,4.17-28.99,14.66,74.0,27.0,23.17,Buy time,300.08 thousand,Healthcare,Biotechnology,1,7.58,8.69,0.99,0.88,0.22
ETR,0.57,84.29,44.57,10.62,-2,0.16,0.24,-2/11,buy,52.065-88.38,-0.44,5.0,105.72,97.61,Buy time,4.26 million,Utilities,Utilities - Regulated Electric,0.547,84.99,102.2,1.01,0.82,0.16
SGRY,0.57,22.98,161.65,-30.79,-1,-0.01,-0.1,-1/11,buy,19.5-33.97,-6.01,32.0,36.0,33.68,Buy time,1.05 million,Healthcare,Medical Care Facilities,2.405,23.96,27.99,1.04,0.82,0.05
HUBB,0.57,353.41,24.08,-33.42,0,-0.14,-0.04,0/11,hold,299.425-481.345,3.17,27.0,480.0,445.73,Buy time,733.55 thousand,Industrials,Electrical Equipment & Parts,0.941,359.52,430.79,1.02,0.82,0.14
DSMC,0.58,30.73,86.58,-29.42,1,1,1,1/11,,26.93-38.837,-4.68,21.0,0.1,0.1,Buy time,17.39 thousand,N/A,N/A,1,31.9,38.17,1.04,0.81,0.5
THFF,0.58,50.63,19.05,-0.81,-1,0.34,0.26,-1/11,strongBuy,34.6-53.6,1.02,6.0,58.0,57.33,- +Buy time -,67.33 thousand,Financial Services,Banks - Regional,0.411,50.0,59.16,0.99,0.86,0.04
CNS,0.6,78.29,92.32,-32.19,0,0.07,0.09,0/11,hold,67.09-110.67,-1.46,28.999999999999996,84.0,82.5,Buy time,181.98 thousand,Financial Services,Asset Management,1.438,81.52,96.34,1.04,0.81,0.08
RNXT,0.61,1.01,74.66,-23.26,-4,0.03,0.21,-4/11,strongBuy,0.75-1.69,3.56,40.0,11.0,8.19,Buy,231.13 thousand,Healthcare,Biotechnology,1.115,1.05,1.37,1.04,0.74,1.45
CPSS,0.62,9.06,105.77,-55.14,-1,0,0,-1/11,strongBuy,7.03-12.73,3.31,28.999999999999996,18.0,18.0,Buy,18.69 thousand,Financial Services,Credit Services,1.785,9.67,11.48,1.07,0.79,0.5
ETO,0.65,24.99,116.72,1.26,-1,1,1,-1/11,hold,20.05-27.0,-0.1,7.000000000000001,0.1,0.1,Buy time,33.09 thousand,Financial Services,Asset Management,1.393,24.78,29.13,0.99,0.86,0.14
ETWO,0.65,2.39,56.59,-25.33,-1,0.01,0.2,-1/11,hold,1.75-5.075,5.22,53.0,2.5,2.37,Buy time,1.33 million,Technology,Software - Application,0.341,2.34,2.84,0.98,0.84,0.48
ACVA,0.66,15.3,112.99,-79.2,-2,0.03,1.86,-2/11,strongBuy,11.88-23.456,4.51,35.0,28.0,25.54,Buy time,1.92 million,Consumer Cyclical,Auto & Truck Dealerships,1.732,16.29,18.63,1.06,0.82,2.5
AMTM,0.68,22.0,12.29,9.35,-3,0,0,-3/11,hold,16.01-34.5,13.51,36.0,30.0,27.14,Buy,2.39 million,Industrials,Specialty Business Services,1,20.06,23.87,0.91,0.92,0.08
NSSC,0.68,23.81,61.46,-14.05,-1,-0.09,-0.28,-1/11,buy,19.0-58.09,-0.99,59.0,37.0,32.1,Buy time,506.35 thousand,Industrials,Security & Protection Services,1.51,24.28,28.68,1.02,0.83,0.06
GPI,0.69,412.11,118.0,-32.85,-1,1.44,0.15,-1/11,buy,279.86-490.09,2.81,16.0,545.0,504.25,- +Buy time -,195.84 thousand,Consumer Cyclical,Auto & Truck Dealerships,1.053,427.4,501.63,1.04,0.82,0.12
VALE,0.69,9.34,64.79,16.07,-2,-0.38,-0.76,-2/11,hold,8.06-13.14,-9.16,28.999999999999996,16.5,14.43,Sell ALL,37.37 million,Basic Materials,Other Industrial Metals & Mining,1.026,9.63,11.47,1.03,0.81,0.16
FTDR,0.71,49.9,48.01,-31.86,-3,0.38,1.78,-3/11,buy,32.95-63.49,24.17,21.0,67.0,59.38,Buy time,1.06 million,Consumer Cyclical,Personal Services,1.196,45.77,55.49,0.92,0.9,0.52
